"Pk_Code","Pk_LkCode","Pk_PrCode","Pk_Prix","Pk_Qte","Pk_Notes","cPr","Pk_Sub1","Pk_Sub2","Pk_Sub3","Pk_Sub4","Pk_Sub5","Pk_Sub6","Pk_Sub7","Pk_Sub8","Pk_Sub9","Pk_Sub10"
62045,399897,9,63.24,5,,,,,,,,,,,,
62046,399898,9,63.24,5,,,,,,,,,,,,
62047,399899,9,63.24,5,,,,,,,,,,,,
62048,399900,9,63.24,5,,,,,,,,,,,,
62049,399901,9,63.24,5,,,,,,,,,,,,
62050,399902,9,63.24,5,,,,,,,,,,,,
62051,399903,9,63.24,5,,,,,,,,,,,,
62052,399904,9,63.24,5,,,,,,,,,,,,
62053,399905,9,63.24,5,,,,,,,,,,,,
62054,371150,3,47.15,1,"<div>2x EP (27-08-2013)</div>",,"EP-3B","Chi","cou",,,,,,,
62055,399906,13,36.74,1,,,"CAD",,,,,,,,,
62056,399907,13,36.74,1,,,,,,,,,,,,
62057,399908,13,36.74,1,,,,,,,,,,,,
62058,399909,13,36.74,1,,,,,,,,,,,,
62059,399910,13,36.74,1,,,,,,,,,,,,
62060,399911,13,36.74,1,,,,,,,,,,,,
62061,399912,13,36.74,1,,,,,,,,,,,,
62062,399913,13,36.74,1,,,,,,,,,,,,
62063,399914,13,36.74,1,,,,,,,,,,,,
62064,399915,13,36.74,1,,,,,,,,,,,,
62065,399916,63,47.42,6,"<div>sept.12 (27-08-2013)</div>",,,,,,,,,,,
62066,399917,9,63.24,5,,,,,,,,,,,,
62067,399918,9,63.24,5,,,,,,,,,,,,
62068,399919,9,63.24,5,,,,,,,,,,,,
62069,399920,9,63.24,5,,,,,,,,,,,,
62070,399921,9,63.24,5,,,,,,,,,,,,
62071,399922,9,63.24,5,,,,,,,,,,,,
62072,399923,9,63.24,5,,,,,,,,,,,,
62073,399924,9,63.24,5,,,,,,,,,,,,
62074,399925,9,63.24,5,,,,,,,,,,,,
62075,399926,13,36.74,1,,,,,,,,,,,,
62076,399927,3,87.76,6,"<div>27-08-2013</div>",,,,,,,,,,,
62077,399928,63,47.42,6,"<div>septembre 12 (27-08-2013)</div>",,,,,,,,,,,
62078,399929,1,56.68,4,,,"Hab",,,,,,,,,
62079,399930,19,56.68,6,,,,,,,,,,,,
62080,399931,1,56.68,4,,,,,,,,,,,,
62081,399932,19,56.68,6,,,,,,,,,,,,
62082,399933,19,56.68,6,,,,,,,,,,,,
62083,399934,19,56.68,6,,,,,,,,,,,,
62084,399935,19,56.68,6,,,,,,,,,,,,
62085,399936,19,56.68,6,,,,,,,,,,,,
62086,399937,19,56.68,6,,,,,,,,,,,,
62087,399938,19,56.68,6,,,,,,,,,,,,
62088,399939,15,78.07,4,,,"FORM","Color",,,,,,,,
62089,399940,19,61.86,6,,,,,,,,,,,,
62090,399941,19,61.86,6,,,,,,,,,,,,
62091,399942,19,61.86,6,,,,,,,,,,,,
62092,399943,19,61.86,6,,,,,,,,,,,,
62093,399944,19,61.86,6,,,,,,,,,,,,
62094,399945,19,61.86,6,,,,,,,,,,,,
62095,399946,19,61.86,6,,,,,,,,,,,,
62096,399947,19,61.86,6,,,,,,,,,,,,
62097,399948,19,61.86,6,,,,,,,,,,,,
62098,399949,19,61.86,6,,,,,,,,,,,,
62099,399950,15,59.91,4,,,,,,,,,,,,
62100,399951,15,59.91,4,,,,,,,,,,,,
62101,399952,15,59.91,4,,,,,,,,,,,,
62102,399953,15,59.91,4,,,,,,,,,,,,
62103,399954,15,59.91,4,,,,,,,,,,,,
62104,399955,15,59.91,4,,,,,,,,,,,,
62105,399956,15,59.91,4,,,,,,,,,,,,
62106,399957,15,59.91,4,,,,,,,,,,,,
62107,399958,15,59.91,4,,,,,,,,,,,,
62108,399959,15,59.91,4,,,,,,,,,,,,
62109,399960,13,36.74,1,,,,,,,,,,,,
62110,399961,54,55.13,3,,,"U",,,,,,,,,
62111,399961,1,55.14,4,,,,,,,,,,,,
62112,399962,63,47.42,6,"<div>novembre 12 (27-08-2013)</div>",,,,,,,,,,,
62113,399963,14,68.41,6,,,"Z",,,,,,,,,
62114,399964,14,68.41,6,,,,,,,,,,,,
62115,399965,14,68.41,6,,,,,,,,,,,,
62116,399966,14,68.41,6,,,,,,,,,,,,
62117,399967,14,68.41,6,,,,,,,,,,,,
62118,399968,14,68.41,6,,,,,,,,,,,,
62119,399969,14,68.41,6,,,,,,,,,,,,
62120,399970,14,68.41,6,,,,,,,,,,,,
62121,399971,14,68.41,6,,,,,,,,,,,,
62122,399972,14,68.41,6,,,,,,,,,,,,
62123,399973,9,63.24,5,,,,,,,,,,,,
62124,399974,9,63.24,5,,,,,,,,,,,,
62125,399975,9,63.24,5,,,,,,,,,,,,
62126,399976,9,63.24,5,,,,,,,,,,,,
62127,399977,9,63.24,5,,,,,,,,,,,,
62128,399978,9,63.24,5,,,,,,,,,,,,
62129,399979,9,63.24,5,,,,,,,,,,,,
62130,399980,9,63.24,5,,,,,,,,,,,,
62131,399981,9,63.24,5,,,,,,,,,,,,
62132,399982,9,63.24,5,,,,,,,,,,,,
62133,399983,13,36.74,1,,,,,,,,,,,,
62134,399984,13,36.74,1,,,,,,,,,,,,
62135,399985,15,65.54,4,,,,,,,,,,,,
62136,399986,14,68.42,6,,,,,,,,,,,,
62137,399987,14,68.42,6,,,,,,,,,,,,
62138,399988,14,68.42,6,,,,,,,,,,,,
62139,399989,14,68.42,6,,,,,,,,,,,,
62140,399990,14,68.42,6,,,,,,,,,,,,
62141,399991,14,68.42,6,,,,,,,,,,,,
62142,399992,14,68.42,6,,,,,,,,,,,,
62143,399993,14,68.42,6,,,,,,,,,,,,
62144,399994,19,61.86,6,,,"cou",,,,,,,,,
62145,399995,19,61.86,6,,,,,,,,,,,,
62146,399996,15,65.54,4,,,,,,,,,,,,
62147,399997,9,69.56,5,,,,,,,,,,,,
62149,399999,9,69.56,5,,,,,,,,,,,,
62151,400001,9,69.56,5,,,,,,,,,,,,
62153,400003,9,69.56,5,,,,,,,,,,,,
62154,400004,62,0,4,,,,,,,,,,,,
62156,400006,9,69.56,5,,,,,,,,,,,,
62157,400007,19,67.84,6,,,,,,,,,,,,
62158,400008,13,36.74,1,,,"CAD",,,,,,,,,
62159,400009,13,36.74,1,,,,,,,,,,,,
62160,400010,13,36.74,1,,,,,,,,,,,,
62161,400011,13,36.74,1,,,,,,,,,,,,
62162,400012,13,36.74,1,,,,,,,,,,,,
62163,400013,13,36.74,1,,,,,,,,,,,,
62164,400014,13,36.74,1,,,,,,,,,,,,
62165,400015,13,36.74,1,,,,,,,,,,,,
62166,400016,13,36.74,1,,,,,,,,,,,,
62167,400017,13,,1,,,,,,,,,,,,
62169,400019,93,0,4,,,,,,,,,,,,
62170,400020,47,33.34,1,"<div>28-08-2013</div>",,"COIN",,,,,,,,,
62171,400021,15,65.54,4,,,,,,,,,,,,
62172,400022,33,43.12,6,"<div>28-08-2013</div>",,,,,,,,,,,
62173,400023,15,59.91,4,,,,,,,,,,,,
62174,400024,15,59.91,4,,,,,,,,,,,,
62175,400025,15,59.91,4,,,,,,,,,,,,
62176,400026,15,59.91,4,,,,,,,,,,,,
62177,400027,15,59.91,4,,,,,,,,,,,,
62178,400028,15,59.91,4,,,,,,,,,,,,
62179,400029,15,59.91,4,,,,,,,,,,,,
62180,400030,15,59.91,4,,,,,,,,,,,,
62181,400031,15,59.91,4,"<div>+10,35</div>",,"GF",,,,,,,,,
62182,400032,9,63.24,5,,,,,,,,,,,,
62183,400033,9,63.24,5,,,,,,,,,,,,
62184,400034,9,63.24,5,,,,,,,,,,,,
62185,400035,9,63.24,5,,,,,,,,,,,,
62186,400036,9,63.24,5,,,,,,,,,,,,
62187,400037,9,63.24,5,,,,,,,,,,,,
62188,400038,9,63.24,5,,,,,,,,,,,,
62189,400039,9,63.24,5,"<div>+41,40</div>",,"GG","GG","GF","GF",,,,,,
62190,400040,9,63.24,5,,,,,,,,,,,,
62191,400041,9,63.24,5,,,,,,,,,,,,
62192,400042,15,127.63,4,,,,,,,,,,,,
62193,400042,1,,4,,,"P",,,,,,,,,
62194,400043,15,72.55,4,,,"CP-1",,,,,,,,,
62195,400044,15,59.9,4,,,,,,,,,,,,
62196,400045,15,59.9,4,,,,,,,,,,,,
62197,400046,15,59.9,4,"<div>+12,65</div>",,"CR-1",,,,,,,,,
62198,400047,15,59.9,4,,,,,,,,,,,,
62199,400048,15,59.9,4,,,,,,,,,,,,
62200,400049,15,59.9,4,,,,,,,,,,,,
62201,400050,15,59.9,4,,,,,,,,,,,,
62202,400051,15,59.9,4,,,,,,,,,,,,
62203,400052,15,59.9,4,,,,,,,,,,,,
62204,400053,9,69.56,5,,,,,,,,,,,,
62205,400054,13,36.74,1,,,"CAD",,,,,,,,,
62206,400055,13,36.74,1,,,,,,,,,,,,
62207,400056,13,36.74,1,,,,,,,,,,,,
62208,400057,13,36.74,1,,,,,,,,,,,,
62209,400058,13,36.74,1,,,,,,,,,,,,
62210,400059,13,36.74,1,,,,,,,,,,,,
62211,400060,62,0,1,,,,,,,,,,,,
62215,400064,9,63.24,5,,,,,,,,,,,,
62216,400065,9,63.24,5,,,,,,,,,,,,
62217,400066,9,63.24,5,,,,,,,,,,,,
62218,400067,9,63.24,5,,,,,,,,,,,,
62219,400068,9,63.24,5,,,,,,,,,,,,
62220,400069,62,0,5,,,,,,,,,,,,
62225,400074,19,61.86,6,,,,,,,,,,,,
62226,400075,19,61.86,6,,,,,,,,,,,,
62227,400076,19,61.86,6,,,,,,,,,,,,
62228,400077,19,61.86,6,,,,,,,,,,,,
62229,400078,19,61.86,6,,,,,,,,,,,,
62230,400079,19,61.86,6,,,,,,,,,,,,
62231,400080,19,61.86,6,,,,,,,,,,,,
62232,400081,19,61.86,6,,,,,,,,,,,,
62233,400082,19,61.86,6,,,,,,,,,,,,
62234,400083,19,61.86,6,,,,,,,,,,,,
62235,400084,9,63.24,5,,,,,,,,,,,,
62236,400085,9,63.24,5,,,,,,,,,,,,
62237,400086,15,59.9,4,,,,,,,,,,,,
62238,400087,15,59.9,4,,,,,,,,,,,,
62239,400088,15,59.9,4,,,,,,,,,,,,
62240,400089,15,59.9,4,,,,,,,,,,,,
62241,400090,15,59.9,4,,,,,,,,,,,,
62242,400091,15,59.9,4,,,,,,,,,,,,
62243,400092,15,59.9,4,,,,,,,,,,,,
62244,400093,15,59.9,4,,,,,,,,,,,,
62245,400094,15,59.91,4,,,,,,,,,,,,
62246,400095,15,59.91,4,,,,,,,,,,,,
62247,400096,15,59.91,4,,,,,,,,,,,,
62248,400097,15,59.91,4,,,,,,,,,,,,
62249,400098,15,59.91,4,,,,,,,,,,,,
62250,400099,15,59.91,4,,,,,,,,,,,,
62265,400114,14,68.41,6,,,,,,,,,,,,
62266,400115,14,68.41,6,,,,,,,,,,,,
62267,400116,14,68.41,6,,,,,,,,,,,,
62268,400117,14,68.41,6,,,,,,,,,,,,
62269,400118,14,68.41,6,,,,,,,,,,,,
62270,400119,14,68.41,6,,,,,,,,,,,,
62271,400120,14,68.41,6,,,,,,,,,,,,
62272,400121,14,68.41,6,,,,,,,,,,,,
62273,400122,14,68.41,6,,,,,,,,,,,,
62274,400123,14,68.41,6,,,,,,,,,,,,
62275,400124,15,66.75,4,,,"FORM",,,,,,,,,
62276,400125,15,59.91,4,,,,,,,,,,,,
62277,400126,9,63.24,5,"<div>+27.60</div>",,"L","Chi",,,,,,,,
62278,400127,9,63.24,5,,,,,,,,,,,,
62279,400128,9,63.24,5,,,,,,,,,,,,
62280,400129,9,63.24,5,,,,,,,,,,,,
62281,400130,9,63.24,5,,,,,,,,,,,,
62282,400131,9,63.24,5,,,,,,,,,,,,
62283,400132,9,63.24,5,,,,,,,,,,,,
62284,400133,9,63.24,5,,,,,,,,,,,,
62285,400134,14,94.86,6,,,"CMP-6",,,,,,,,,
62286,400135,14,68.41,6,,,,,,,,,,,,
62287,400136,14,68.41,6,,,,,,,,,,,,
62288,400137,14,68.41,6,,,,,,,,,,,,
62289,400138,14,68.41,6,,,,,,,,,,,,
62290,400139,14,68.41,6,,,,,,,,,,,,
62291,400140,14,68.41,6,,,,,,,,,,,,
62292,400141,14,68.41,6,,,,,,,,,,,,
62293,400142,14,68.41,6,,,,,,,,,,,,
62294,400143,14,68.41,6,,,,,,,,,,,,
62295,400144,1,56.68,4,,,,,,,,,,,,
62296,400145,1,56.68,4,,,,,,,,,,,,
62297,400146,1,56.68,4,,,,,,,,,,,,
62298,400147,1,56.68,4,,,,,,,,,,,,
62299,400148,1,56.68,4,,,,,,,,,,,,
62300,400149,1,56.68,4,,,,,,,,,,,,
62301,400150,1,56.68,4,,,,,,,,,,,,
62302,400151,1,56.68,4,,,,,,,,,,,,
62303,400152,1,56.68,4,,,,,,,,,,,,
62304,400153,1,56.68,4,,,,,,,,,,,,
62305,400154,15,59.9,4,,,,,,,,,,,,
62306,400155,15,59.9,4,,,,,,,,,,,,
62307,400156,15,59.9,4,,,,,,,,,,,,
62308,400157,15,59.9,4,,,,,,,,,,,,
62309,400158,15,59.9,4,,,,,,,,,,,,
62310,400159,15,59.9,4,,,"émo",,"T",,,,,,,
62311,400160,15,59.9,4,,,,,,,,,,,,
62312,400161,15,59.9,4,,,,,,,,,,,,
62313,400162,15,59.9,4,,,,,,,,,,,,
62314,400163,15,59.9,4,,,,,,,,,,,,
62315,400164,14,68.41,6,,,,,,,,,,,,
62316,400165,14,68.41,6,,,,,,,,,,,,
62317,400166,14,68.41,6,,,,,,,,,,,,
62318,400167,14,68.41,6,,,,,,,,,,,,
62319,400168,14,68.41,6,,,,,,,,,,,,
62320,400169,14,68.41,6,,,,,,,,,,,,
62321,400170,14,68.41,6,,,,,,,,,,,,
62322,400171,14,68.41,6,,,,,,,,,,,,
62323,400172,14,68.41,6,,,,,,,,,,,,
62324,400173,14,68.41,6,,,,,,,,,,,,
62386,400236,9,89.68,5,,,"CR-1",,,,,,,,,
62387,400237,7,195.94,10,,,,,,,,,,,,
62388,400237,7,,10,,,"P",,,,,,,,,
62389,400238,3,87.38,5,"<div>28-08-2013</div>",,"CP-1",,,,,,,,,
62390,400239,15,59.91,4,,,,,,,,,,,,
62391,400240,62,0,4,,,,,,,,,,,,
62400,400249,27,51.16,2,"<div>28-08-2013</div>",,"CR-1",,,,,,,,,
62401,400250,15,65.54,4,,,,,,,,,,,,
62402,400251,15,65.54,4,,,,,,,,,,,,
62403,391204,36,31.04,1,"<div>28-08-2013</div>",,,,,,,,,,,
62404,400252,13,,1,,,"CAD",,,,,,,,,
62405,400253,13,36.74,1,,,,,,,,,,,,
62406,400254,13,36.74,1,,,,,,,,,,,,
62407,400255,13,36.74,1,,,,,,,,,,,,
62408,400256,13,36.74,1,,,,,,,,,,,,
62409,400257,13,36.74,1,,,,,,,,,,,,
62410,400258,13,36.74,1,,,,,,,,,,,,
62411,400259,13,36.74,1,,,,,,,,,,,,
62412,400260,13,36.74,1,,,,,,,,,,,,
62413,400261,13,,1,,,,,,,,,,,,
62414,400262,13,73.47,1,,,,,,,,,,,,
62415,400263,3,87.38,6,"<div>28-08-2013</div>",,,,,,,,,,,
62416,378316,27,51.16,3,"<div>28-08-2013</div>",,,,,,,,,,,
62417,400265,14,68.42,6,,,,,,,,,,,,
62418,400266,14,68.42,6,,,,,,,,,,,,
62419,400267,14,68.42,6,,,,,,,,,,,,
62420,400268,14,68.42,6,,,,,,,,,,,,
62421,400269,14,68.42,6,,,,,,,,,,,,
62422,400270,14,68.42,6,,,,,,,,,,,,
62423,400271,14,68.42,6,,,,,,,,,,,,
62424,400272,14,68.42,6,,,,,,,,,,,,
62425,400273,14,68.42,6,,,,,,,,,,,,
62426,400274,14,68.42,6,,,,,,,,,,,,
62427,400275,9,63.24,5,,,,,,,,,,,,
62428,400276,9,63.24,5,,,,,,,,,,,,
62429,400277,9,63.24,5,,,,,,,,,,,,
62430,400278,9,63.24,5,,,,,,,,,,,,
62431,400279,9,63.24,5,,,,,,,,,,,,
62432,400280,9,63.24,5,,,,,,,,,,,,
62433,400281,9,63.24,5,,,,,,,,,,,,
62434,400282,9,63.24,5,,,,,,,,,,,,
62435,400283,9,63.24,5,,,,,,,,,,,,
62436,400284,9,63.24,5,,,,,,,,,,,,
62437,400285,15,59.91,4,,,,,,,,,,,,
62438,400286,15,59.91,4,,,,,,,,,,,,
62439,400287,15,59.91,4,,,,,,,,,,,,
62440,400288,15,59.91,4,,,,,,,,,,,,
62441,400289,15,59.91,4,,,,,,,,,,,,
62442,400290,15,59.91,4,,,,,,,,,,,,
62443,400291,1,56.68,4,,,"A2","émo","T",,,,,,,
62444,400292,1,56.68,4,,,,,,,,,,,,
62445,400293,1,56.68,4,,,,,,,,,,,,
62446,400294,1,56.68,4,,,,,,,,,,,,
62447,400295,1,56.69,4,,,,,,,,,,,,
62448,400296,1,56.69,4,,,,,,,,,,,,
62449,400297,1,56.69,4,,,,,,,,,,,,
62450,400298,1,56.69,4,,,,,,,,,,,,
62451,400299,94,0,4,,,,,,,,,,,,
62452,400300,86,0,4,,,,,,,,,,,,
62453,400301,86,0,4,,,,,,,,,,,,
62454,400302,15,59.9,4,,,,,,,,,,,,
62455,400303,15,59.9,4,,,,,,,,,,,,
62456,400304,15,59.9,4,,,,,,,,,,,,
62457,356635,3,43.12,2,"<div>28-08-2013</div>",,"EP-9",,,,,,,,,
62458,400305,63,60.46,6,"<div>sept.12 &nbsp;(28-09-2013)</div>",,"Routi",,,,,,,,,
62459,400306,1,56.68,4,,,,,,,,,,,,
62460,400307,1,56.68,4,,,,,,,,,,,,
62461,400308,1,56.68,4,,,,,,,,,,,,
62462,400309,1,56.68,4,,,,,,,,,,,,
62463,400310,1,56.68,4,,,,,,,,,,,,
62464,400311,1,56.68,4,,,,,,,,,,,,
62465,400312,1,56.68,4,,,,,,,,,,,,
62466,400313,15,59.9,4,,,,,,,,,,,,
62467,400314,15,59.9,4,,,,,,,,,,,,
62468,400315,15,59.9,4,,,,,,,,,,,,
62469,400316,15,59.9,4,,,,,,,,,,,,
62470,400317,15,59.9,4,,,,,,,,,,,,
62471,400318,15,59.9,4,,,,,,,,,,,,
62472,400319,15,59.9,4,,,,,,,,,,,,
62473,400320,15,59.9,4,,,,,,,,,,,,
62474,400321,15,59.9,4,,,,,,,,,,,,
62475,400322,15,59.9,4,,,,,,,,,,,,
62476,400323,15,59.9,4,,,,,,,,,,,,
62477,400324,15,59.9,4,,,,,,,,,,,,
62478,400325,15,59.9,4,,,,,,,,,,,,
62479,400326,15,59.9,4,,,,,,,,,,,,
62480,400327,15,59.9,4,,,,,,,,,,,,
62481,400328,15,59.9,4,,,,,,,,,,,,
62482,400329,15,59.9,4,,,,,,,,,,,,
62483,400330,15,59.9,4,,,,,,,,,,,,
62484,400331,15,59.9,4,,,,,,,,,,,,
62485,400332,15,59.9,4,,,,,,,,,,,,
62486,400333,15,59.9,4,,,,,,,,,,,,
62487,400334,15,59.9,4,,,,,,,,,,,,
62488,400335,15,59.9,4,,,,,,,,,,,,
62489,400336,8,87.38,8,,,,,,,,,,,,
62490,400337,1,129.92,4,,,,,,,,,,,,
62493,400340,19,,6,,,,,,,,,,,,
62494,400341,1,56.68,4,,,,,,,,,,,,
62495,400342,1,56.68,4,,,,,,,,,,,,
62496,400343,19,61.86,6,,,,,,,,,,,,
62497,400344,19,61.86,6,,,,,,,,,,,,
62498,400345,19,61.86,6,,,,,,,,,,,,
62499,400346,19,61.86,6,,,,,,,,,,,,
62500,400347,19,61.86,6,,,,,,,,,,,,
62501,400348,19,61.86,6,,,,,,,,,,,,
62502,400349,19,61.86,6,,,,,,,,,,,,
62503,400350,19,61.86,6,,,,,,,,,,,,
62504,394172,3,82.21,5,"<div>29-08-2013</div>",,,,,,,,,,,
62505,375538,3,87.38,4,"<div>29-08-2013</div>",,"CP-2",,,,,,,,,
62506,400351,15,108.88,4,,,"CMP-6","CMT6",,,,,,,,
62507,400352,15,60.29,4,,,,,,,,,,,,
62508,400353,15,60.29,4,,,,,,,,,,,,
62509,400354,15,60.29,4,,,,,,,,,,,,
62510,400355,15,60.29,4,,,,,,,,,,,,
62511,400356,86,0,4,,,,,,,,,,,,
62512,400357,86,0,4,,,,,,,,,,,,
62513,400358,13,37.23,1,,,,,,,,,,,,
62514,400359,13,37.23,1,,,,,,,,,,,,
62515,400360,13,37.23,1,,,,,,,,,,,,
62516,400361,15,65.54,4,,,,,,,,,,,,
62527,364612,3,73.58,5,"<div>30-08-2013</div>",,,,,,,,,,,
62528,400372,9,63.24,5,,,,,,,,,,,,
62529,400373,9,63.24,5,,,,,,,,,,,,
62530,400374,9,63.24,5,,,,,,,,,,,,
62531,400375,9,63.24,5,,,,,,,,,,,,
62532,400376,9,63.24,5,,,,,,,,,,,,
62533,400377,9,63.24,5,,,,,,,,,,,,
62534,400378,9,63.24,5,,,,,,,,,,,,
62535,400379,9,63.24,5,,,,,,,,,,,,
62536,400380,9,63.24,5,"<div>+12,65</div>",,"CP-1",,,,,,,,,
62537,400381,94,0,5,,,,,,,,,,,,
62538,400382,22,89.11,12,,,,,,,,,,,,
62539,400383,22,89.11,12,,,,,,,,,,,,
62540,400384,22,89.11,12,,,,,,,,,,,,
62541,400385,21,84.51,10,,,,,,,,,,,,
62542,400386,21,84.51,10,,,,,,,,,,,,
62543,400387,21,84.51,10,,,,,,,,,,,,
62544,400388,21,84.51,10,,,,,,,,,,,,
62545,400389,21,84.51,10,,,,,,,,,,,,
62546,400390,21,84.51,10,,,,,,,,,,,,
62547,400391,21,84.51,10,,,,,,,,,,,,
62548,400392,14,68.41,6,,,,,,,,,,,,
62549,400393,14,68.41,6,,,,,,,,,,,,
62550,400394,14,68.41,6,,,,,,,,,,,,
62551,400395,14,68.41,6,,,,,,,,,,,,
62552,400396,14,68.41,6,,,,,,,,,,,,
62553,400397,14,68.41,6,,,,,,,,,,,,
62554,400398,14,68.41,6,,,,,,,,,,,,
62555,400399,14,68.41,6,,,,,,,,,,,,
62556,400400,14,68.41,6,,,,,,,,,,,,
62557,400401,1,56.68,4,,,,,,,,,,,,
62558,400402,1,56.68,4,,,,,,,,,,,,
62559,400403,1,56.68,4,,,,,,,,,,,,
62560,400404,1,56.68,4,,,,,,,,,,,,
62561,400405,1,56.68,4,,,,,,,,,,,,
62562,400406,1,56.68,4,,,,,,,,,,,,
62563,400407,1,56.68,4,,,,,,,,,,,,
62564,400408,1,56.68,4,,,,,,,,,,,,
62565,400409,1,56.68,4,,,,,,,,,,,,
62566,400410,1,56.68,4,,,,,,,,,,,,
62567,400411,1,56.68,4,,,,,,,,,,,,
62568,400412,1,56.68,4,,,,,,,,,,,,
62569,400413,1,56.68,4,,,,,,,,,,,,
62570,400414,1,56.68,4,,,,,,,,,,,,
62571,400415,1,56.68,4,,,,,,,,,,,,
62572,400416,1,56.68,4,,,,,,,,,,,,
62573,400417,1,56.68,4,,,,,,,,,,,,
62574,400418,1,56.68,4,,,,,,,,,,,,
62575,400419,1,56.68,4,,,,,,,,,,,,
62576,400420,1,62.09,4,,,,,,,,,,,,
62577,400421,3,121.87,4,"<div>29-08-2013</div>",,"CP-2","CMP-6","Routi",,,,,,,
62578,400422,2,76.16,7,,,,,,,,,,,,
62579,400423,2,76.16,7,,,,,,,,,,,,
62580,400424,2,76.16,7,,,,,,,,,,,,
62581,400425,2,76.16,7,,,,,,,,,,,,
62582,400426,2,76.16,7,,,,,,,,,,,,
62583,400427,2,76.16,7,,,,,,,,,,,,
62584,400428,2,76.16,7,,,,,,,,,,,,
62585,400429,2,76.16,7,,,,,,,,,,,,
62586,400430,86,0,7,,,,,,,,,,,,
62587,400431,86,0,7,,,,,,,,,,,,
62588,400432,12,45.94,2,,,,,,,,,,,,
62589,400433,15,65.54,4,,,,,,,,,,,,
62590,400434,15,65.54,4,,,,,,,,,,,,
62591,400435,15,65.54,4,,,,,,,,,,,,
62592,400436,15,65.54,4,,,,,,,,,,,,
62593,400437,15,65.54,4,,,,,,,,,,,,
62594,400438,63,47.42,6,"<div>septembre 12 (29-08-2013)</div>",,,,,,,,,,,
62595,400439,14,68.42,6,,,,,,,,,,,,
62596,400440,14,68.42,6,,,,,,,,,,,,
62597,400441,14,68.42,6,,,,,,,,,,,,
62598,400442,14,68.42,6,,,,,,,,,,,,
62599,400443,14,68.42,6,,,,,,,,,,,,
62600,400444,14,68.42,6,,,,,,,,,,,,
62601,400445,14,68.42,6,,,,,,,,,,,,
62602,400446,14,68.42,6,,,,,,,,,,,,
62603,400447,14,68.42,6,,,,,,,,,,,,
62604,400448,14,68.42,6,,,,,,,,,,,,
62605,400449,9,69.56,5,,,,,,,,,,,,
62606,400450,63,47.42,6,"<div>septembre 2012 (29-08-2013)</div>",,,,,,,,,,,
62607,400451,3,97.73,6,"<div>29-08-2013</div>",,,,,,,,,,,
62608,400452,15,59.91,4,,,,,,,,,,,,
62609,400453,15,59.91,4,,,,,,,,,,,,
62610,400454,15,59.91,4,,,,,,,,,,,,
62611,400455,15,59.91,4,,,,,,,,,,,,
62612,400456,15,59.91,4,,,,,,,,,,,,
62613,400457,15,59.91,4,,,,,,,,,,,,
62614,400458,15,59.91,4,,,,,,,,,,,,
62615,400459,15,59.91,4,,,,,,,,,,,,
62616,400460,15,59.91,4,,,,,,,,,,,,
62617,400461,15,59.91,4,,,,,,,,,,,,
62618,400462,12,45.94,2,,,,,,,,,,,,
62619,400463,1,62.09,4,,,,,,,,,,,,
62620,400464,15,58.87,4,,,,,,,,,,,,
62621,400465,15,58.87,4,,,,,,,,,,,,
62622,400466,15,58.87,4,,,,,,,,,,,,
62623,400467,15,58.87,4,,,,,,,,,,,,
62624,400468,15,58.87,4,,,,,,,,,,,,
62625,400469,15,58.87,4,,,,,,,,,,,,
62626,400470,15,58.87,4,,,,,,,,,,,,
62627,400471,15,58.87,4,,,,,,,,,,,,
62628,400472,15,58.87,4,,,,,,,,,,,,
62629,400473,15,58.87,4,,,,,,,,,,,,
62630,400474,93,0,4,,,,,,,,,,,,
62631,400475,15,59.9,4,,,,,,,,,,,,
62632,400476,15,59.9,4,,,,,,,,,,,,
62633,400477,15,59.9,4,,,,,,,,,,,,
62634,400478,15,59.9,4,,,,,,,,,,,,
62635,400479,15,59.9,4,,,,,,,,,,,,
62636,400480,15,59.9,4,,,,,,,,,,,,
62637,400481,15,59.9,4,,,,,,,,,,,,
62638,400482,15,59.9,4,,,,,,,,,,,,
62639,400483,15,59.9,4,,,,,,,,,,,,
62640,400484,3,73.58,3,"<div>29-08-2013</div>",,"CP-2",,,,,,,,,
62641,400485,15,72.55,4,,,"Routi","EP-6A",,,,,,,,
62642,400486,15,59.91,4,,,,,,,,,,,,
62643,400487,15,59.91,4,,,,,,,,,,,,
62644,400488,15,59.91,4,,,,,,,,,,,,
62645,400489,15,59.91,4,,,,,,,,,,,,
62646,400490,15,59.91,4,,,,,,,,,,,,
62647,400491,15,59.91,4,,,,,,,,,,,,
62648,400492,15,59.91,4,,,,,,,,,,,,
62649,400493,15,59.91,4,,,,,,,,,,,,
62650,400494,15,59.91,4,,,,,,,,,,,,
62651,400495,15,59.91,4,,,,,,,,,,,,
62806,400651,9,,5,,,,,,,,,,,,
62815,400660,93,0,5,,,,,,,,,,,,
62817,400662,63,47.42,6,"<div>septembre 12 (29-08-2013)</div>",,,,,,,,,,,
62818,400663,15,59.9,4,,,,,,,,,,,,
62819,400664,15,59.9,4,,,,,,,,,,,,
62820,400665,15,59.9,4,,,,,,,,,,,,
62821,400666,15,59.9,4,,,,,,,,,,,,
62822,400667,15,59.9,4,,,,,,,,,,,,
62823,400668,15,59.9,4,,,,,,,,,,,,
62824,400669,15,59.9,4,,,,,,,,,,,,
62825,400670,15,59.9,4,,,,,,,,,,,,
62826,400671,15,59.9,4,,,,,,,,,,,,
